order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
413,5243,2020-05-30,178,2,278.70,557.40,Cancelled,
414,2168,2024-07-25,468,3,243.88,731.64,Completed,2024-07-25
415,5037,2022-10-13,474,2,316.89,633.78,Completed,2022-10-13
416,2183,2021-04-27,34,4,347.64,1390.56,Completed,2021-04-27
417,4773,2023-12-11,394,3,243.54,730.62,Cancelled,
418,4598,2023-05-29,279,2,75.32,150.64,Completed,2023-06-01
419,6213,2024-10-27,390,2,206.61,413.22,Completed,2024-10-28
420,9311,2024-07-07,73,4,6.46,25.84,Completed,2024-07-08
421,8781,2022-11-13,308,2,19.82,39.64,Pending,
422,617,2021-12-03,90,2,31.35,62.70,Cancelled,
423,2919,2024-11-09,192,1,456.55,456.55,Completed,2024-11-09
424,2769,2025-04-16,407,2,465.31,930.62,Completed,2025-04-17
425,5758,2024-01-28,95,4,442.54,1770.16,Completed,2024-01-31
426,1754,2025-06-13,384,3,110.53,331.59,Cancelled,
427,4419,2022-12-19,375,2,392.27,784.54,Completed,2022-12-21
428,2434,2023-05-07,457,1,159.44,159.44,Cancelled,
429,2625,2023-09-23,170,2,87.33,174.66,Completed,2023-09-25
430,2220,2021-12-10,384,4,110.53,442.12,Pending,
431,6233,2024-04-24,76,5,156.11,780.55,Completed,2024-04-26
432,5869,2023-05-20,423,3,381.86,1145.58,Completed,2023-05-21
433,808,2025-08-15,57,5,123.73,618.65,Completed,2025-08-17
434,7683,2023-04-07,293,1,43.55,43.55,Completed,2023-04-08
435,7669,2020-05-09,96,2,333.36,666.72,Completed,2020-05-09
436,7824,2024-03-12,58,5,199.46,997.30,Pending,
437,4524,2024-08-01,347,3,166.66,499.98,Completed,2024-08-04
438,7274,2025-07-15,138,5,124.51,622.55,Completed,2025-07-18
439,899,2021-04-02,163,2,197.17,394.34,Completed,2021-04-04
440,7183,2020-09-21,120,5,32.44,162.20,Pending,
441,884,2024-02-26,351,3,79.00,237.00,Completed,2024-02-26
442,8353,2022-12-13,337,5,219.60,1098.00,Pending,
443,2250,2023-10-30,328,3,327.95,983.85,Completed,2023-11-01
444,7041,2024-09-25,282,5,66.70,333.50,Completed,2024-09-25
445,4004,2022-08-23,240,4,193.99,775.96,Pending,
446,4726,2024-05-13,469,4,286.74,1146.96,Completed,2024-05-16
447,1313,2021-01-07,79,2,197.17,394.34,Completed,2021-01-09
448,3262,2022-08-15,390,1,206.61,206.61,Completed,2022-08-17
449,4520,2024-08-21,40,3,478.34,1435.02,Completed,2024-08-21
450,8729,2024-10-31,457,2,159.44,318.88,Completed,2024-10-31
451,3131,2023-10-29,267,1,383.92,383.92,Completed,2023-11-01
452,885,2023-06-23,377,3,487.94,1463.82,Pending,
453,98,2021-06-17,17,1,23.90,23.90,Completed,2021-06-20
454,782,2023-06-24,45,3,11.67,35.01,Completed,2023-06-24
455,5255,2020-08-10,421,1,135.44,135.44,Completed,2020-08-10
456,4579,2023-09-06,464,4,291.15,1164.60,Completed,2023-09-06
457,8941,2025-06-11,497,5,168.89,844.45,Pending,
458,3311,2020-02-01,386,2,361.80,723.60,Completed,2020-02-04
459,7648,2025-05-21,212,3,247.42,742.26,Completed,2025-05-23
460,2307,2025-09-08,291,1,151.12,151.12,Cancelled,
461,615,2023-03-09,96,4,333.36,1333.44,Completed,2023-03-10
462,4247,2022-06-25,303,4,206.03,824.12,Completed,2022-06-27
463,4606,2023-05-09,185,4,99.25,397.00,Completed,2023-05-09
464,1609,2024-11-05,281,1,258.31,258.31,Completed,2024-11-07
465,5277,2022-01-08,111,1,280.26,280.26,Completed,2022-01-11
466,6223,2021-01-21,241,5,367.70,1838.50,Completed,2021-01-23
467,5596,2021-09-30,184,2,271.40,542.80,Completed,2021-09-30
468,9485,2025-07-30,249,1,22.08,22.08,Completed,2025-08-02
469,7532,2024-12-31,342,2,313.70,627.40,Pending,
470,7753,2022-09-26,133,3,83.57,250.71,Cancelled,
471,6281,2024-07-06,208,5,294.68,1473.40,Completed,2024-07-08
472,8949,2023-08-11,485,3,324.61,973.83,Completed,2023-08-13
473,4432,2021-10-06,6,3,209.00,627.00,Completed,2021-10-07
474,1918,2022-05-25,347,1,166.66,166.66,Cancelled,
475,2720,2021-09-29,27,1,450.48,450.48,Completed,2021-09-30
476,2978,2022-12-03,304,2,185.31,370.62,Completed,2022-12-03
477,9334,2020-03-09,262,1,160.96,160.96,Completed,2020-03-10
478,4082,2020-01-01,339,4,399.66,1598.64,Pending,
479,4171,2020-11-18,66,4,152.37,609.48,Completed,2020-11-20
480,386,2025-06-03,374,2,283.23,566.46,Completed,2025-06-03
481,4748,2022-07-26,116,1,298.11,298.11,Completed,2022-07-26
482,8930,2021-11-12,238,3,278.69,836.07,Completed,2021-11-14
483,457,2023-03-27,111,1,280.26,280.26,Completed,2023-03-29
484,3932,2022-10-22,357,5,157.46,787.30,Completed,2022-10-24
485,4382,2023-05-27,270,2,11.83,23.66,Completed,2023-05-27
486,7600,2020-02-25,73,1,6.46,6.46,Completed,2020-02-25
487,9238,2025-04-10,436,2,324.55,649.10,Cancelled,
488,8416,2020-06-23,383,3,282.60,847.80,Completed,2020-06-24
489,6372,2025-01-12,495,1,466.45,466.45,Completed,2025-01-12
490,2427,2024-05-28,285,2,269.90,539.80,Completed,2024-05-28
491,6868,2023-10-29,183,3,230.36,691.08,Cancelled,
492,8360,2024-07-27,55,1,360.74,360.74,Completed,2024-07-27
493,5231,2022-06-22,174,3,34.97,104.91,Completed,2022-06-22
494,3965,2021-08-17,496,1,405.68,405.68,Cancelled,
495,5939,2022-09-17,424,1,252.12,252.12,Completed,2022-09-20
496,9343,2021-11-01,425,1,431.11,431.11,Pending,
497,6935,2021-10-20,64,2,94.81,189.62,Completed,2021-10-23
498,3871,2022-08-30,190,4,380.48,1521.92,Cancelled,
499,575,2024-11-08,235,1,96.00,96.00,Completed,2024-11-11
500,9238,2023-09-30,195,1,230.67,230.67,Completed,2023-10-02
501,1068,2023-08-22,294,4,286.71,1146.84,Completed,2023-08-23
502,3902,2024-06-29,492,1,31.88,31.88,Completed,2024-06-29
503,1048,2024-10-15,399,1,439.10,439.10,Completed,2024-10-17
504,2255,2021-03-26,389,3,270.99,812.97,Completed,2021-03-28
505,8562,2024-04-14,160,3,209.86,629.58,Completed,2024-04-14
506,7182,2022-10-26,319,4,399.09,1596.36,Completed,2022-10-27
507,4887,2024-10-30,118,1,136.08,136.08,Completed,2024-11-02
508,3770,2020-02-27,315,5,225.74,1128.70,Completed,2020-02-27
509,5085,2024-05-09,242,3,140.47,421.41,Completed,2024-05-11
510,4093,2025-10-04,229,5,126.34,631.70,Completed,2025-10-05
511,3989,2022-12-04,333,5,137.02,685.10,Completed,2022-12-04
512,1653,2023-05-22,235,5,96.00,480.00,Completed,2023-05-25
513,518,2023-11-08,188,3,232.84,698.52,Completed,2023-11-11
514,2615,2024-07-18,222,1,382.46,382.46,Completed,2024-07-18
515,3455,2024-05-07,290,5,44.40,222.00,Pending,
516,381,2024-11-26,107,2,230.19,460.38,Cancelled,
517,2740,2020-12-19,383,2,282.60,565.20,Completed,2020-12-20
518,3971,2025-12-05,12,5,397.25,1986.25,Completed,2025-12-08
519,1023,2024-12-21,367,5,75.00,375.00,Completed,2024-12-22
520,9421,2022-02-12,335,5,202.09,1010.45,Pending,
521,4266,2024-12-11,154,3,289.37,868.11,Cancelled,
522,924,2023-10-31,17,2,23.90,47.80,Pending,
523,5737,2023-06-30,309,4,442.58,1770.32,Completed,2023-07-01
524,4507,2020-06-09,390,5,206.61,1033.05,Completed,2020-06-09
525,8601,2023-01-10,449,5,212.44,1062.20,Completed,2023-01-11
526,6249,2021-11-24,369,2,81.28,162.56,Completed,2021-11-27
527,8186,2025-02-05,156,1,417.63,417.63,Completed,2025-02-05
528,8271,2023-06-30,276,2,205.70,411.40,Completed,2023-06-30
529,652,2020-05-15,207,2,188.53,377.06,Pending,
530,4342,2021-07-29,17,2,23.90,47.80,Completed,2021-07-30
531,615,2025-01-01,103,4,79.93,319.72,Completed,2025-01-03
532,717,2025-02-16,492,4,31.88,127.52,Completed,2025-02-16
533,4538,2021-02-20,208,5,294.68,1473.40,Pending,
534,4955,2020-09-14,81,2,291.82,583.64,Completed,2020-09-14
535,9547,2024-01-05,451,3,440.08,1320.24,Completed,2024-01-07
536,3566,2025-10-02,342,2,313.70,627.40,Completed,2025-10-04
537,8303,2025-02-12,359,4,238.03,952.12,Completed,2025-02-13
538,9062,2024-01-26,471,1,156.16,156.16,Cancelled,
539,3887,2023-12-11,273,5,220.64,1103.20,Completed,2023-12-13
540,9412,2025-04-09,279,1,75.32,75.32,Completed,2025-04-12
541,9720,2022-06-12,233,2,471.16,942.32,Completed,2022-06-12
542,1419,2021-07-13,180,3,20.85,62.55,Completed,2021-07-16
543,617,2020-12-20,66,5,152.37,761.85,Completed,2020-12-23
544,7317,2023-03-13,276,1,205.70,205.70,Completed,2023-03-15
545,9240,2024-11-20,137,3,186.55,559.65,Cancelled,
546,1003,2022-05-08,35,4,42.85,171.40,Cancelled,
547,6340,2024-07-05,393,2,25.71,51.42,Pending,
548,8107,2022-08-05,341,5,416.84,2084.20,Completed,2022-08-07
549,838,2020-08-24,500,5,347.87,1739.35,Completed,2020-08-24
550,879,2021-10-05,58,3,199.46,598.38,Cancelled,
551,8027,2021-02-08,182,3,132.43,397.29,Cancelled,
552,3357,2025-10-19,164,5,59.64,298.20,Completed,2025-10-21
553,8989,2024-08-07,379,4,447.60,1790.40,Pending,
554,9083,2020-10-13,50,1,144.03,144.03,Completed,2020-10-15
555,4704,2025-06-23,148,5,39.56,197.80,Completed,2025-06-25
556,6934,2023-01-16,266,4,446.39,1785.56,Pending,
557,3301,2024-10-25,308,5,19.82,99.10,Completed,2024-10-27
558,9600,2023-08-07,406,3,424.92,1274.76,Completed,2023-08-08
559,6058,2021-06-02,12,2,397.25,794.50,Pending,
560,1876,2025-03-06,409,2,372.82,745.64,Completed,2025-03-07
561,3934,2022-07-02,232,4,231.29,925.16,Completed,2022-07-04
562,6182,2022-09-10,459,5,460.64,2303.20,Completed,2022-09-10
563,8517,2022-11-18,167,1,126.89,126.89,Completed,2022-11-19
564,4366,2021-06-09,391,1,206.52,206.52,Completed,2021-06-10
565,5838,2020-11-09,190,1,380.48,380.48,Completed,2020-11-09
566,1458,2025-10-05,200,3,108.50,325.50,Pending,
567,3334,2024-10-27,234,1,452.49,452.49,Completed,2024-10-30
568,3720,2025-09-06,163,2,197.17,394.34,Completed,2025-09-06
569,3576,2023-04-11,132,1,267.28,267.28,Cancelled,
570,9075,2020-08-31,43,4,36.86,147.44,Completed,2020-09-02
571,8169,2025-04-16,413,3,430.91,1292.73,Completed,2025-04-19
572,9232,2024-06-12,99,2,375.09,750.18,Completed,2024-06-12
573,889,2022-06-21,238,5,278.69,1393.45,Pending,
574,4942,2022-03-20,445,4,197.63,790.52,Completed,2022-03-23
575,936,2023-12-24,367,2,75.00,150.00,Pending,
576,9926,2022-11-04,458,4,221.87,887.48,Pending,
577,2137,2025-09-26,254,5,234.93,1174.65,Completed,2025-09-26
578,7982,2022-01-15,171,4,481.57,1926.28,Completed,2022-01-16
579,2867,2021-06-05,182,1,132.43,132.43,Pending,
580,5504,2020-12-20,84,4,357.71,1430.84,Completed,2020-12-23
581,6724,2020-01-11,175,2,72.42,144.84,Completed,2020-01-12
582,2666,2024-07-18,235,3,96.00,288.00,Completed,2024-07-19
583,7615,2022-12-30,218,1,94.83,94.83,Completed,2023-01-01
584,857,2023-11-22,76,5,156.11,780.55,Pending,
585,6873,2022-04-16,166,5,83.59,417.95,Cancelled,
586,610,2025-06-11,337,4,219.60,878.40,Completed,2025-06-11
587,2148,2020-10-13,203,3,165.63,496.89,Completed,2020-10-13
588,3447,2022-06-03,180,5,20.85,104.25,Completed,2022-06-05
589,127,2023-12-03,262,3,160.96,482.88,Completed,2023-12-03
590,9610,2022-12-29,31,4,313.73,1254.92,Completed,2022-12-29
591,9325,2021-01-09,197,1,360.43,360.43,Completed,2021-01-12
592,1551,2023-10-03,149,1,264.09,264.09,Completed,2023-10-06
593,5986,2022-04-02,1,1,454.36,454.36,Completed,2022-04-05
594,5867,2021-12-15,299,4,248.24,992.96,Completed,2021-12-18
595,2574,2021-02-13,447,3,74.52,223.56,Completed,2021-02-13
596,4358,2023-10-15,278,4,192.52,770.08,Completed,2023-10-18
597,7523,2021-07-18,276,4,205.70,822.80,Pending,
598,2165,2022-09-17,104,3,279.17,837.51,Completed,2022-09-19
599,142,2023-04-22,250,1,370.88,370.88,Pending,
600,4918,2023-03-03,468,4,243.88,975.52,Completed,2023-03-06
601,8364,2022-12-21,383,3,282.60,847.80,Cancelled,
602,5050,2025-03-30,369,1,81.28,81.28,Completed,2025-03-30
603,8037,2024-10-20,262,1,160.96,160.96,Completed,2024-10-23
604,658,2025-03-17,47,4,374.20,1496.80,Completed,2025-03-20
605,7760,2025-03-10,442,4,458.22,1832.88,Completed,2025-03-11
606,3527,2023-02-01,441,1,429.45,429.45,Completed,2023-02-02
607,893,2022-05-26,157,5,406.73,2033.65,Completed,2022-05-28
608,3152,2022-05-20,398,5,179.80,899.00,Completed,2022-05-23
609,1556,2023-12-04,436,5,324.55,1622.75,Completed,2023-12-06
610,994,2020-05-27,355,1,402.23,402.23,Completed,2020-05-27
611,9073,2024-02-11,,2,206.52,413.04,Completed,2024-02-11
612,1166,2020-07-11,148,5,39.56,197.80,Completed,2020-07-12
613,7685,2020-02-26,325,3,441.11,1323.33,Completed,2020-02-27
614,5671,2023-06-04,223,2,230.17,460.34,Completed,2023-06-05
615,6016,2024-02-29,90,3,31.35,94.05,Completed,2024-03-01
616,2678,2020-03-23,334,5,210.49,1052.45,Completed,2020-03-26
617,9246,2021-03-28,226,3,489.85,1469.55,Completed,2021-03-29
618,2863,2024-02-13,8,3,182.72,548.16,Cancelled,
619,5339,2025-04-09,395,3,249.41,748.23,Completed,2025-04-10
620,4814,2024-09-06,216,5,335.25,1676.25,Completed,2024-09-08
621,715,2024-07-17,119,5,427.87,2139.35,Completed,2024-07-17
622,3265,2021-10-02,152,1,178.63,178.63,Completed,2021-10-05
623,3293,2023-11-28,68,1,279.87,279.87,Completed,2023-11-28
624,2778,2022-06-16,404,3,322.60,967.80,Completed,2022-06-19
625,861,2022-06-03,465,3,128.28,384.84,Pending,
626,516,2020-10-24,252,3,455.81,1367.43,Completed,2020-10-25
627,9186,2022-07-28,352,4,107.08,428.32,Completed,2022-07-28
628,9879,2023-10-11,161,1,325.70,325.70,Completed,2023-10-14
629,7390,2020-09-01,246,4,445.30,1781.20,Completed,2020-09-04
630,3860,2022-12-07,101,5,265.05,1325.25,Pending,
631,1710,2023-09-21,139,1,436.25,436.25,Cancelled,
632,2460,2020-11-16,399,4,439.10,1756.40,Cancelled,
633,8242,2024-07-08,406,3,424.92,1274.76,Pending,
634,1546,2023-11-17,233,3,471.16,1413.48,Completed,2023-11-18
635,6137,2020-05-03,250,3,370.88,1112.64,Completed,2020-05-03
636,6020,2025-11-18,107,4,230.19,920.76,Pending,
637,3388,2021-10-28,488,1,168.35,168.35,Completed,2021-10-28
638,6926,2023-02-23,59,4,119.76,479.04,Completed,2023-02-23
639,7733,2024-01-27,196,3,387.13,1161.39,Completed,2024-01-28
640,9024,2025-09-10,471,2,156.16,312.32,Cancelled,
641,2458,2022-10-28,237,3,231.78,695.34,Pending,
642,8956,2022-10-10,203,5,165.63,828.15,Completed,2022-10-10
643,4861,2021-06-29,456,3,119.12,357.36,Completed,2021-07-02
644,8983,2020-06-12,392,2,390.90,781.80,Cancelled,
645,7354,2020-08-15,14,1,250.74,250.74,Completed,2020-08-18
646,3652,2022-12-19,308,3,19.82,59.46,Completed,2022-12-21
647,3544,2023-03-26,292,2,378.50,757.00,Pending,
648,8249,2022-09-20,10,3,260.23,780.69,Completed,2022-09-22
649,7547,2025-02-03,420,3,407.05,1221.15,Completed,2025-02-04
650,476,2022-10-09,59,1,119.76,119.76,Completed,2022-10-09
651,4393,2023-03-15,144,2,290.53,581.06,Completed,2023-03-15
652,8503,2020-04-20,498,4,299.34,1197.36,Completed,2020-04-21
653,1327,2025-05-22,414,3,314.40,943.20,Completed,2025-05-24
654,7459,2024-04-04,267,5,383.92,1919.60,Completed,2024-04-06
655,3901,2024-10-13,141,1,139.79,139.79,Cancelled,
656,5769,2021-04-22,366,4,297.22,1188.88,Cancelled,
657,662,2021-10-27,297,3,242.73,728.19,Completed,2021-10-30
658,4692,2024-02-05,12,5,397.25,1986.25,Completed,2024-02-05
659,8457,2020-11-18,256,2,304.54,609.08,Completed,2020-11-21
660,6056,2021-09-02,139,2,436.25,872.50,Completed,2021-09-04
661,2472,2022-07-25,118,2,136.08,272.16,Completed,2022-07-28
662,6245,2024-11-18,98,1,242.84,242.84,Cancelled,
663,5191,2023-04-14,124,5,120.33,601.65,Pending,
664,319,2023-08-13,353,1,175.08,175.08,Completed,2023-08-16
665,8364,2022-08-13,78,4,360.93,1443.72,Completed,2022-08-14
666,792,2023-08-29,94,1,74.11,74.11,Cancelled,
667,3160,2025-02-07,246,1,445.30,445.30,Completed,2025-02-08
668,3406,2025-03-05,490,1,54.35,54.35,Pending,
669,234,2023-10-07,496,5,405.68,2028.40,Completed,2023-10-07
670,133,2020-03-27,251,3,465.41,1396.23,Completed,2020-03-27
671,2610,2024-04-15,173,3,218.62,655.86,Completed,2024-04-16
672,3451,2021-11-20,192,2,456.55,913.10,Cancelled,
673,8750,2021-09-24,238,3,278.69,836.07,Completed,2021-09-25
674,8002,2025-02-03,162,1,447.44,447.44,Completed,2025-02-05
675,5556,2020-01-12,156,2,417.63,835.26,Completed,2020-01-15
676,9008,2022-03-11,311,2,282.58,565.16,Completed,2022-03-11
677,3474,2020-03-25,414,3,314.40,943.20,Completed,2020-03-26
678,8523,2022-06-02,31,1,313.73,313.73,Pending,
679,4779,2022-03-13,82,5,359.87,1799.35,Completed,2022-03-16
680,1221,2022-08-12,440,5,286.53,1432.65,Completed,2022-08-12
681,8116,2022-11-14,331,1,465.56,465.56,Completed,2022-11-15
682,3381,2024-01-25,188,1,232.84,232.84,Completed,2024-01-25
683,6269,2021-06-29,40,5,478.34,2391.70,Completed,2021-07-01
684,7563,2025-10-30,378,4,112.68,450.72,Completed,2025-11-02
685,7858,2021-10-19,20,1,125.97,125.97,Completed,2021-10-21
686,2678,2021-10-09,251,1,465.41,465.41,Cancelled,
687,2109,2025-08-27,166,1,83.59,83.59,Completed,2025-08-29
688,5726,2021-10-12,295,2,173.98,347.96,Cancelled,
689,5611,2022-05-30,414,5,314.40,1572.00,Completed,2022-05-30
690,9159,2020-08-23,318,3,30.57,91.71,Completed,2020-08-26
691,6504,2021-03-08,90,1,31.35,31.35,Completed,2021-03-11
692,6412,2025-01-11,227,2,296.06,592.12,Completed,2025-01-11
693,2368,2024-10-04,404,1,322.60,322.60,Completed,2024-10-06
694,4305,2025-01-04,185,5,99.25,496.25,Completed,2025-01-05
695,4214,2020-01-15,238,1,278.69,278.69,Completed,2020-01-18
696,2102,2022-06-11,225,3,303.54,910.62,Completed,2022-06-13
697,2192,2023-06-09,141,4,139.79,559.16,Completed,2023-06-12
698,615,2022-06-19,157,4,406.73,1626.92,Completed,2022-06-19
699,8819,2025-05-05,305,3,11.77,35.31,Pending,
700,9408,2024-06-15,114,1,375.86,375.86,Pending,
701,1182,2020-07-06,81,5,291.82,1459.10,Completed,2020-07-08
702,1358,2023-06-09,261,1,498.69,498.69,Completed,2023-06-11
703,9515,2023-11-04,64,5,94.81,474.05,Completed,2023-11-05
704,5334,2021-03-23,98,1,242.84,242.84,Completed,2021-03-24
705,4907,2020-11-20,327,4,215.26,861.04,Completed,2020-11-21
706,7181,2023-11-28,212,5,247.42,1237.10,Completed,2023-11-30
707,9540,2025-01-31,334,2,210.49,420.98,Completed,2025-01-31
708,4081,2023-05-13,260,2,441.22,882.44,Completed,2023-05-14
709,3457,2024-08-12,428,5,131.90,659.50,Cancelled,
710,3657,2025-10-22,357,2,157.46,314.92,Completed,2025-10-22
711,4434,2022-02-21,477,3,346.93,1040.79,Completed,2022-02-21
712,9920,2022-12-31,145,1,414.82,414.82,Completed,2023-01-02
713,9588,2020-07-09,419,1,402.48,402.48,Completed,2020-07-11
714,4372,2025-11-17,36,4,149.86,599.44,Cancelled,
715,8747,2020-05-16,5,5,367.48,1837.40,Pending,
716,7660,2022-07-12,326,1,142.01,142.01,Completed,2022-07-14
717,2561,2020-07-25,108,4,10.88,43.52,Completed,2020-07-28
718,4996,2025-03-07,168,5,288.43,1442.15,Completed,2025-03-08
719,1732,2025-10-15,23,3,409.19,1227.57,Completed,2025-10-16
720,1747,2023-05-09,459,1,460.64,460.64,Completed,2023-05-10
721,3069,2024-12-13,30,1,455.31,455.31,Completed,2024-12-14
722,2157,2020-04-21,373,3,473.99,1421.97,Cancelled,
723,2878,2020-06-24,395,5,249.41,1247.05,Completed,2020-06-24
724,3764,2025-06-06,410,5,449.32,2246.60,Completed,2025-06-08
725,502,2024-06-18,230,1,431.66,431.66,Completed,2024-06-20
726,1824,2020-04-18,193,4,205.64,822.56,Pending,
727,2523,2024-07-28,91,4,139.87,559.48,Completed,2024-07-31
728,6050,2020-06-29,20,1,125.97,125.97,Completed,2020-06-29
729,3761,2023-03-02,96,5,333.36,1666.80,Completed,2023-03-04
730,4340,2023-02-25,75,2,102.55,205.10,Pending,
731,3017,2024-10-26,382,5,172.34,861.70,Cancelled,
732,4474,2025-09-26,274,4,328.06,1312.24,Completed,2025-09-27
733,6043,2023-03-25,278,3,192.52,577.56,Completed,2023-03-25
734,1165,2022-01-07,320,4,163.87,655.48,Completed,2022-01-08
735,4749,2020-07-31,49,1,39.88,39.88,Completed,2020-07-31
736,227,2021-06-25,397,4,132.29,529.16,Completed,2021-06-27
737,5160,2022-08-24,139,1,436.25,436.25,Completed,2022-08-27
738,7160,2025-12-30,494,4,451.01,1804.04,Completed,2025-12-31
739,9035,2025-07-23,468,3,243.88,731.64,Pending,
740,1976,2023-02-12,494,3,451.01,1353.03,Completed,2023-02-12
741,6253,2024-03-23,340,1,240.40,240.40,Completed,2024-03-23
742,68,2021-10-22,449,5,212.44,1062.20,Completed,2021-10-25
743,3135,2021-01-13,92,5,46.54,232.70,Completed,2021-01-14
744,2734,2024-09-29,334,1,210.49,210.49,Completed,2024-10-01
745,3150,2024-11-10,422,4,130.23,520.92,Completed,2024-11-12
746,4513,2021-02-11,273,5,220.64,1103.20,Completed,2021-02-12
747,7200,2023-11-21,360,3,140.50,421.50,Cancelled,
748,3236,2021-03-26,260,1,441.22,441.22,Pending,
749,7668,2021-01-18,217,2,273.36,546.72,Completed,2021-01-21
750,7643,2021-08-24,434,3,339.71,1019.13,Completed,2021-08-26
751,7014,2024-05-31,332,2,468.81,937.62,Completed,2024-06-02
752,2857,2022-11-24,313,4,421.98,1687.92,Completed,2022-11-25
753,122,2023-02-19,91,5,139.87,699.35,Completed,2023-02-19
754,9685,2022-07-22,179,2,472.68,945.36,Completed,2022-07-25
755,4243,2022-02-04,484,2,144.57,289.14,Completed,2022-02-05
756,1822,2025-03-03,365,3,166.90,500.70,Cancelled,
757,7658,2020-04-22,368,4,29.69,118.76,Completed,2020-04-23
758,4316,2021-04-05,297,1,242.73,242.73,Completed,2021-04-08
759,6011,2020-11-30,207,3,188.53,565.59,Completed,2020-12-01
760,8525,2025-03-13,102,3,43.45,130.35,Completed,2025-03-13
761,4159,2021-07-18,194,2,12.10,24.20,Completed,2021-07-21
762,2163,2024-01-05,11,1,447.40,447.40,Completed,2024-01-08
763,7120,2021-05-25,209,5,384.25,1921.25,Completed,2021-05-28
764,143,2024-08-18,339,4,399.66,1598.64,Completed,2024-08-20
765,2460,2020-02-05,418,4,136.36,545.44,Completed,2020-02-07
766,9873,2021-09-06,429,4,126.26,505.04,Pending,
767,7965,2024-06-29,449,5,212.44,1062.20,Completed,2024-06-30
768,2154,2023-10-01,126,2,314.20,628.40,Completed,2023-10-03
769,16,2020-07-19,459,2,460.64,921.28,Completed,2020-07-22
770,8729,2023-10-23,87,3,259.07,777.21,Completed,2023-10-24
771,2902,2022-05-28,319,3,399.09,1197.27,Pending,
772,4357,2020-05-22,307,5,28.80,144.00,Pending,
773,8169,2022-10-20,439,3,51.88,155.64,Completed,2022-10-21
774,7430,2023-12-19,199,3,70.63,211.89,Completed,2023-12-20
775,5326,2022-04-27,251,4,465.41,1861.64,Cancelled,
776,2238,2021-02-14,310,5,410.55,2052.75,Completed,2021-02-15
777,1354,2021-05-24,370,5,342.10,1710.50,Completed,2021-05-27
778,886,2023-08-25,159,2,318.83,637.66,Completed,2023-08-28
779,9582,2025-09-26,298,3,469.77,1409.31,Completed,2025-09-26
780,4406,2023-12-26,336,3,167.42,502.26,Completed,2023-12-28
